,Unnamed: 0,sat,track_self,track_other,lons_inter,lats_inter,x_from_coast_self,x_from_coast_other,angle_acute,angle_obtuse,close_drifters_column
14,14,TP+J1+J2+J3+S6A,53,14,89.29491385498248,17.177067429587602,601933.3728940549,507936.0380624487,0.7284578424529335,2.41313481113686,"['9421849', '9715703', '9810797', '9811089', '12771', '12812', '15710', '20321', '2134740', '34742', '37005', '43747', '53352', '53353', '53354', '53356', '2879586', '2993506', '40297', '60491', '67392', '67393', '67395', '67396', '72636', '114737', '114741', '114772', '116173', '116183', '116346', '116350', '116470', '116471', '126936', '133640', '147122', '147143', '147149', '300234061406950', '300234061406960', '300234061407950', '300234061408960', '300234061500010', '300234061500030', '300234061500040', '300234061500320', '300234062420010', '300234062420030', '300234062420040', '300234062420050', '300234062421030', '300234062422030', '300234062422040', '300234062423000', '300234062423010', '300234062423020', '300234062423030', '300234062423050', '300234062423060', '300234062424000', '300234062424030', '300234062424040', '300234062424050', '300234062425000', '300234062425020', '300234062425030', '300234062425040', '300234062425050', '300234062426010', '300234062426020', '300234062426030', '300234062426040', '300234062426050', '300234062427010', '300234062427030', '300234062427040', '300234062427050', '300234062428000', '300234062428010', '300234062428030', '300234062428040', '300234062429000', '300234065606530', '300234066210720', '300234066210740', '300234066310880', '300234066311020', '300234066311280', '300234066311440', '300234066314870', '300234066314890', '42652', '53675', '53937', '72425']"
15,15,TP+J1+J2+J3+S6A,53,40,85.04279678053466,5.937449950906696,1928673.391262212,1196194.373371981,0.7189557960771024,2.422636857512691,"['9423509', '9619158', '9729793', '11354', '18734', '2134702', '34034', '34312', '34704', '37005', '43743', '54372', '57940', '9820356', '9925007', '59357', '59358', '59359', '63028', '63030', '75136', '81938', '109546', '114690', '114691', '114703', '114705', '114711', '114738', '114763', '116451', '127320', '300234064111550', '300234066311490', '300234066891150']"
16,16,TP+J1+J2+J3+S6A,53,90,90.71231217771144,20.60771605056185,193894.21063427368,129527.35771886182,0.7289654996121474,2.412627153977646,"['9421849', '9715703', '12812', '26222', '26225', '36532', '67392', '67393', '84621', '93502', '114772', '116183', '116462', '122219', '138412', '300234061500010', '300234061500320', '300234062420030', '300234062420040', '300234062422040', '300234062423010', '300234062423050', '300234062423060', '300234062427010', '300234062428030', '300234062429000']"
17,17,TP+J1+J2+J3+S6A,53,116,86.46014941647574,9.812108733547731,1472554.017492327,929504.3836248948,0.7214475888912455,2.420145064698548,"['12812', '12820', '18734', '20371', '2343592', '25003', '54371', '9811086', '45748', '59359', '63027', '63036', '63072', '67396', '73081', '75143', '98670', '109519', '114705', '114732', '114734', '114764', '116350', '133643', '147130', '147132', '300234062423060', '300234065481940', '300234065515460', '300234065515470', '300234065515480', '300234065515550', '300234065515570', '300234065515590', '300234065515670', '300234065515680', '300234065718080', '300234065718130', '300234066310600', '300234066311060', '300234066311280', '300234066311430', '300234066311900', '3072424', '44195', '53675', '53677', '72447']"
18,18,TP+J1+J2+J3+S6A,53,192,87.8775341021138,13.570152343984573,1029060.7901296214,716432.2199881468,0.7248425351756208,2.416750118414172,"['9421842', '9421854', '9729797', '9810797', '11355', '11357', '15709', '18734', '27054', '34034', '34707', '34742', '35662', '36531', '37005', '43747', '53350', '53351', '53352', '57939', '9811086', '2993507', '45748', '59367', '59370', '63042', '67396', '73081', '114705', '114737', '116262', '122219', '126942', '138412', '147124', '147149', '300234062423060', '300234065515570', '300234065718060', '300234065718070', '300234065718110', '300234066310370', '300234066310580', '300234066310600', '300234066311080', '300234066311120', '300234066311240', '300234066311280', '300234066311430', '300234066311440', '300234066311490', '300234066311880', '300234066314860', '54771', '72412']"
19,19,TP+J1+J2+J3+S6A,53,218,83.62539331192627,1.9887912805680248,2392806.856482204,1187907.4414477618,0.7138686229758611,2.4277240306139323,[]
20,20,TP+J1+J2+J3+S6A,55,16,60.94738511515728,17.17601434063536,957492.1605948256,798362.9543255329,0.740833610121751,2.4007590434680424,"['9421946', '10206', '12741', '27139', '28841', '28842', '62202', '98673', '114945', '145866', '147120', '300234063943900', '300234063945480', '300234064113560', '300234064117520', '300234065702150', '300534061657110', '300534061756130', '300534061756180', '41317']"
21,21,TP+J1+J2+J3+S6A,55,42,56.69544151729518,5.937066360534419,2284146.904751291,1243768.5929074506,0.7265426622407241,2.4150499913490693,"['13557', '34315', '34709', '43744', '62555', '63072', '63074', '63928', '63935', '70696', '71138', '72634', '300234062321420', '300234063707940', '300234063944940', '300234063945530', '300234064111550', '300234065319870', '300234065410710', '300234065411970', '300234065412430', '37194', '37213', '42519', '88652', '88659', '88671']"
22,22,TP+J1+J2+J3+S6A,55,92,62.36468765730277,20.60650080211149,549474.841498937,561591.8569474537,0.7443592063131967,2.397233447276596,"['9619157', '9619168', '9719829', '11089', '27069', '28842', '34710', '9526419', '59213', '71161', '79322', '147142', '300234065702140', '300234065702150', '300534061174370', '300534061177380', '300534061756130', '300534061756180', '41317', '88671']"
23,23,TP+J1+J2+J3+S6A,55,118,58.11275106265406,9.811545842237468,1828051.3554319204,870241.559946995,0.7276278131345691,2.413964840455224,"['9421843', '9421893', '9523916', '9619179', '13557', '15707', '34211', '34223', '34708', '34709', '43746', '53365', '53366', '53367', '62202', '63074', '63929', '71138', '114945', '300234063254850', '300234063255180', '300234063943700', '300234063944940', '300234063945530', '300234064113600', '300234065410710']"
