,Unnamed: 0,sat,track_self,track_other,lons_inter,lats_inter,x_from_coast_self,x_from_coast_other,angle_acute,angle_obtuse,close_drifters_column
191,191,S3B,322,165,88.99828730499813,4.173647035378339,1823475.2423434488,1749276.042858933,0.4480586384011534,2.69353401518864,"['300234065481940', '300234065618120', '300234066315860', '300234067203600']"
192,192,S3B,322,193,92.2711813156642,18.498794035305917,199246.9032957608,421054.9598087416,0.4498662849279664,2.691726368661827,['300234066311020']
193,193,S3B,322,279,89.46595491365244,6.27412655371094,1585482.8094604474,1545419.2318949895,0.4483144515183369,2.6932782020714563,"['300234065718080', '300234066311900', '300234066312020', '300234067203600']"
194,194,S3B,322,393,89.93336075664968,8.36170980520717,1348915.484585628,1463106.4787398458,0.4492351131455423,2.6923575404442506,"['300234065701980', '300234066310580', '300234067203600']"
195,195,S3B,322,507,90.40075709852472,10.433727664826028,1114064.2262480855,1275736.9079989705,0.4495444408040139,2.692048212785779,"['300234066310580', '300234066311020', '300234066311900', '300234066312010']"
196,196,S3B,322,621,90.86823476260078,12.486894672578115,881290.4584788125,1028985.8317443528,0.4494282323896275,2.6921644212001654,"['300234065515570', '300234066310880', '300234066311020', '300234066311080', '300234066311590', '300234066311860', '300234066315000']"
197,197,S3B,322,735,91.3357418602936,14.517438049338956,651011.6373325213,818985.2511072838,0.449588941425699,2.692003712164094,"['300234065718070', '300234065718080', '300234065718110', '300234066310370', '300234066310490', '300234066310880', '300234066310900', '300234066311020', '300234066311050', '300234066311460', '300234066311860']"
198,198,S3B,324,53,63.28353296951085,2.062624095830261,2432478.7882574806,2484652.9741141144,0.4536629230902088,2.6879297304995844,"['300234065319870', '300234067209250', '300234067979110', '300234067979120']"
199,199,S3B,324,81,66.55634205182979,16.520122534763342,793659.9690949937,989078.0943643774,0.4547770296024623,2.686815623987331,"['300234063349960', '300234063943900', '300234066891150', '300234066899280', '300534061176390', '300534062363340']"
200,200,S3B,324,167,63.75125197238055,4.17113281347583,2193601.5789945857,2313760.900479537,0.454259429811948,2.687333223777845,"['300234065319870', '300234065412430', '300534060257390']"
201,201,S3B,324,195,67.02406674320427,18.496262038628743,569383.0121635621,777839.1146234837,0.4549072078567088,2.6866854457330844,"['147120', '300234063349960', '300234065702140', '300534061756130']"
202,202,S3B,324,281,64.21892764655286,6.271640481569436,1955606.9584180028,2142973.2010968737,0.4547068702280279,2.686885783361765,['300234065319870']
203,203,S3B,324,309,67.49166848847396,20.439654432018248,348723.76019931067,570536.655017754,0.4549741550837607,2.686618498506032,['300234066899280']
204,204,S3B,324,395,64.68631391239627,8.359147466176971,1719049.384067215,1914228.378246155,0.4548146542467068,2.6867779993430863,"['300234063349960', '300234067979170', '300534061751190', '300534062363580']"
205,205,S3B,324,423,67.95893225207908,22.346742662390344,132079.61883974768,172439.0883469267,0.4536377268722267,2.687954926717566,['300234066899280']
