Unnamed: 0,sat,track_self,track_other,lons_inter,lats_inter,x_from_coast_self,x_from_coast_other,angle_acute,angle_obtuse,corrs,rmses,biass,ngp
47,TP+J1+J2+J3+S6A,131,118,59.53013897154435,5.936952683967708,2225879.184729319,1326359.0319951945,0.7264227557678872,2.415169897821906,0.4562255201187467,0.09186771875736166,0.004620380951060981,100.0
48,TP+J1+J2+J3+S6A,131,168,65.19939999140001,20.60650432038529,491192.1581111718,549505.6236552999,0.7429019078010468,2.3986907457887465,0.13651319541988138,0.07324423615797905,0.005912181171720853,100.0
49,TP+J1+J2+J3+S6A,131,194,60.947461809579664,9.811478547854335,1769777.6186667262,1071664.7388930183,0.7292667081658433,2.41232594542395,0.48425760264019024,0.08170422391813165,-0.01013148273162198,99.47368421052632
50,TP+J1+J2+J3+S6A,131,244,66.61678422601554,23.84535134693472,103927.40916491848,180024.81143947033,0.743275332362179,2.398317321227614,0.399847204027919,0.04357417973002935,0.005218848377181076,99.47368421052632
51,TP+J1+J2+J3+S6A,155,40,82.2079768297894,13.57011297204624,551306.2036284679,296575.4172404045,0.7112250621184888,2.4303675914713043,0.5641813450350375,0.14176611541792178,-0.00545950588024264,99.73684210526316
52,TP+J1+J2+J3+S6A,155,66,77.95579439394405,1.9887022563066927,1915067.6019495092,2458675.020412524,0.723596010446363,2.41799664314343,,,,
53,TP+J1+J2+J3+S6A,155,116,83.62535053133864,17.176960950502675,124184.15263813072,58888.68789712554,0.7137168549326318,2.427875798657161,-0.5033576590650398,0.4213893086930058,0.029954887440019073,100.0
54,TP+J1+J2+J3+S6A,155,142,79.37316490381355,5.937343553996767,1450934.2411269313,353233.4580045721,0.703256255551536,2.438336398038257,0.3313952470868418,0.14624673731217824,0.02525117342135645,100.0
55,TP+J1+J2+J3+S6A,155,218,80.79058582866739,9.812071135608235,994802.108787786,267646.73514014774,0.7061378890172475,2.4354547645725457,0.7689321944155578,0.24013868592536367,-0.022250455375831504,99.47368421052632
56,TP+J1+J2+J3+S6A,157,16,58.11251046856027,23.845547780985136,8909.170733238481,3051.918798636841,0.7376953064273415,2.4038973471624514,0.047587842043832464,0.0987923111846611,0.0010483706876800176,99.73684210526316
57,TP+J1+J2+J3+S6A,157,42,53.86062290225616,13.5696830332611,1231271.9400408615,344154.62762336456,0.7234043585463146,2.4181882950434783,0.48918464816285545,0.19970446458650723,-0.03705272386057686,99.47368421052632
58,TP+J1+J2+J3+S6A,157,68,49.60861763876633,1.988751632434033,2594962.922151419,1312090.8904678768,0.7189207617239964,2.422671891865797,,,,
59,TP+J1+J2+J3+S6A,157,144,51.02595032714527,5.937209340505744,2130854.8448672257,948522.2267455988,0.7199572412419727,2.4216354123478205,0.6643437450410143,0.1867742269848358,0.030344505940520135,100.0
60,TP+J1+J2+J3+S6A,157,220,52.443303151455225,9.811775524533616,1674746.9211327306,604329.3475852947,0.7211953673217952,2.420397286267998,0.7333794088736625,0.21409808952258347,0.0027704451771674884,99.21052631578948
61,TP+J1+J2+J3+S6A,179,90,97.79903817068475,1.9892562388673871,393917.6228636536,2328386.369724409,0.7075163659915327,2.4340762875982604,,,,
62,TP+J1+J2+J3+S6A,181,66,73.70363939698841,13.569582009048238,130891.09064452244,1094979.8676179536,0.7182303399705489,2.4233623136192444,0.8464869271433806,0.06847461818734166,0.008104915744589788,99.73753280839895
63,TP+J1+J2+J3+S6A,181,92,69.45154516596828,1.9884952495262092,1494619.4247631032,2760392.0180247626,0.7242789016467709,2.417313751943022,,,,
64,TP+J1+J2+J3+S6A,181,168,70.86890896996037,5.936932041944387,1030506.140334932,2284202.0169570837,0.7240266605013029,2.4175659930884903,0.3449322287898316,0.07230609540049342,-0.007262337911068408,99.73753280839895
65,TP+J1+J2+J3+S6A,181,244,72.28627242275893,9.811604672292471,574380.4732035614,1845866.051193994,0.724400085062435,2.417192568527358,0.34748280119835934,0.0852180061596566,0.0025129374629797472,99.21259842519684
66,TP+J1+J2+J3+S6A,205,14,92.1296374661305,9.812310294073043,704652.9412489448,1378535.403536609,0.7168805965451122,2.424712057044681,0.15310397796001574,0.10125281580140709,-0.03231688190384276,99.4750656167979
67,TP+J1+J2+J3+S6A,205,90,93.54700121255716,13.570304056418593,261162.30264794303,964675.3594273326,0.7173882537043259,2.4242043998854674,0.3214772107353436,0.08689974026689445,-0.010471629248656607,99.73753280839895
68,TP+J1+J2+J3+S6A,205,116,89.29492012597557,1.988906053623088,1624921.387901914,1849752.3614572869,0.709870342983424,2.431722310606369,,,,
69,TP+J1+J2+J3+S6A,205,192,90.71226270493386,5.93757716541635,1160784.9207513486,1616035.3612600646,0.7132652892677993,2.428327364321994,0.22196979155986413,0.10281900779321904,0.019806789230442195,99.73753280839895
70,TP+J1+J2+J3+S6A,207,16,63.78216688841148,9.81135207208626,1549863.869820664,1668950.932897683,0.7352881678512683,2.406304485738525,0.5472225455701071,0.06776317987375258,0.005364827440179963,99.4750656167979
71,TP+J1+J2+J3+S6A,207,92,65.19946967428423,13.56916097802252,1106398.559361035,1396731.3340959323,0.7388137640427139,2.402778889547079,0.5007328393424206,0.06072618938722692,0.011862297084097048,99.73753280839895
72,TP+J1+J2+J3+S6A,207,118,60.94750534627695,1.9884802838218092,2470065.590013933,1790475.2042928918,0.7220823708640863,2.4195102827257067,,,,
73,TP+J1+J2+J3+S6A,207,168,66.61683967955852,17.17588967050751,679290.9951144432,957541.4589594064,0.7385615228972459,2.403031130692548,0.2955580029234487,0.06396860060307721,-0.010227082485302208,99.73753280839895
74,TP+J1+J2+J3+S6A,207,194,62.36484381107642,5.936913698632233,2005958.6393008432,1527778.190157923,0.7249263232620423,2.4166663303277507,0.34766071367998097,0.08282017193272635,-0.0053754256218803325,99.73753280839895
75,TP+J1+J2+J3+S6A,207,244,68.03419428772055,20.60654327158467,271252.9456707898,567286.3273013012,0.7389349474583782,2.402657706131415,0.3275596588895217,0.07914816379927983,0.004490786611387941,99.21259842519684
76,TP+J1+J2+J3+S6A,231,14,87.87753660537558,20.607710136237355,105172.39657614465,99898.03980102876,0.7268781570130698,2.4147144965767238,-0.10413441234673769,0.13758423752153448,0.0028550016184246407,99.4750656167979
77,TP+J1+J2+J3+S6A,231,40,83.62537421321582,9.812114341837372,1383832.351050108,740067.8040529859,0.7173761106372387,2.4242165429525544,0.6769335826561221,0.1053215323484023,0.005713526634700876,99.4750656167979
78,TP+J1+J2+J3+S6A,231,116,85.04275157559606,13.57018052059043,940336.4406825769,486004.90573572327,0.7198679034513817,2.421724750138411,0.452044930931139,0.11510087813921976,-0.000273599284655482,99.73753280839895
79,TP+J1+J2+J3+S6A,231,142,80.79060236804376,1.9887388009596545,2304093.207394588,817367.8540736792,0.709407304070286,2.432185349519507,,,,
80,TP+J1+J2+J3+S6A,231,192,86.46014209095421,17.177008068783973,513217.1700114039,289309.0896920991,0.7232628497357572,2.418329803854036,0.28639655418573384,0.16017822982153207,0.0039969759881291955,99.73753280839895
81,TP+J1+J2+J3+S6A,231,218,82.20799371260576,5.937442498318322,1839954.8457392808,723769.9651737423,0.7122889375359973,2.429303716053796,0.5309126048941997,0.2415362071662872,0.003615576594366818,99.73753280839895
82,TP+J1+J2+J3+S6A,233,16,59.52996249392867,20.606646510679,531823.1102016155,390325.0546160574,0.7404633099195281,2.4011293436702648,0.023513308383454626,0.21075905354845384,-0.006907985581471032,99.4750656167979
83,TP+J1+J2+J3+S6A,233,42,55.278031027089966,9.811743499115735,1810394.454880562,787641.2649302363,0.7261723620385012,2.415420291551292,0.05743578119348856,0.2875286754910792,0.018491228799268088,99.4750656167979
84,TP+J1+J2+J3+S6A,233,92,60.947262509920975,23.84538887091989,144572.5222349254,174321.5585347393,0.7439889061109738,2.3976037474788194,0.11585270192705299,0.1876347963514032,0.0038913981341204005,99.73753280839895
85,TP+J1+J2+J3+S6A,233,118,56.695334217769805,13.569523549304622,1366934.714493069,426750.8280788798,0.7272575129323463,2.414335140657447,0.2503248981042292,0.1971599836044534,0.0236234709515344,99.4750656167979
86,TP+J1+J2+J3+S6A,233,144,52.44336708094864,1.9886903966963776,2730609.668834262,1412646.2200297683,0.7227252447341594,2.418867408855633,,,,
87,TP+J1+J2+J3+S6A,233,194,58.11264754632471,17.176223675159658,939834.4384873756,201060.03764257825,0.7301014653303023,2.411491188259491,0.19009242182899433,0.14868564097848855,-0.010784142646680997,99.73753280839895
88,TP+J1+J2+J3+S6A,233,220,53.86069169267152,5.93715012026601,2266503.1575094657,1060450.9662697215,0.7239633708139817,2.4176292827758115,0.6433059234892458,0.1970241848347399,-0.054295968921745534,100.0
